성별,연령대,직업군,직업군상세,거주지 시군구 코드,근무지 시군구 코드,거주지행정동,근무지행정동,추정가구원수,추정월소득,증빙연소득,추정 연소득,2년전 추정 연소득 금액,2년내 이직후 소득 증감액,총자산평가금액(주택),순자산평가금액(주택),자가거주여부,현 거주지의 아파트여부,현 거주지의 매매가(국토부 실거래가) 또는 공시가격,차량보유(국산/수입),추정 LTV,추정DTI,신용평점,총대출건수,신용대출-총대출약정액,신용대출-총대출잔액,주택담보대출-총대출약정액,주택담보대출-총대출잔액,정책자금대출-총대출약정액,정책자금대출-총대출잔액,총 대출 상환금액 (최근 12개월),최근 12개월 신용카드소비금액,최근 12개월 체크카드소비금액,최근 12개월 일시불이용금액,최근 12개월 할부이용금액,최근 12개월 현금서비스이용금액,대출연체건수,카드연체건수,연체일수,대출연체금액,카드연체금액,Thin Filer 여부,"파산, 개인회생 신청 여부",2년내 현거주지평균실거래가,2년내 현거주지평균전세거래가,2년내 직장명이력건수
1,20,910,5,26350,26230,2635002,2623002,1,1882.0,0.0,21468.0,20271.0,0.0,132301.0,60036.0,0,0,163729.0,0,0.0,7.7,0.0,0,3928.0,1661.0,0.0,0.0,0.0,0.0,164.0,2925.0,656.0,1587.0,728.0,1631.0,0,0,0,0.0,0.0,1,0,175667.0,114273.0,0
1,18,420,2,26320,26320,2632002,2632001,3,3114.0,0.0,32825.0,31477.0,1720.0,64404.0,36742.0,0,1,90082.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8254.0,2909.0,4689.0,976.0,740.0,0,0,0,0.0,0.0,1,0,90211.0,66584.0,2
1,75,420,4,26530,26260,2653003,2626001,2,2695.0,20214.0,33085.0,34170.0,-947.0,21934.0,8865.0,0,1,24007.0,0,0.0,0.0,656.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4927.0,2099.0,1668.0,1390.0,2393.0,0,0,0,0.0,0.0,0,0,25535.0,15898.0,2
1,50,220,4,26230,26440,2623001,2644001,3,2375.0,28034.0,25764.0,26771.0,0.0,96395.0,63076.0,0,1,130769.0,1,0.0,32.4,386.0,0,12368.0,8338.0,0.0,0.0,0.0,0.0,1197.0,5752.0,2355.0,2104.0,487.0,351.0,0,0,0,0.0,0.0,0,1,149737.0,92289.0,0
2,55,910,1,26410,26410,2641003,2641001,4,2631.0,27539.0,30914.0,29723.0,-3201.0,49402.0,39876.0,0,0,38562.0,0,0.0,20.0,626.0,3,0.0,0.0,0.0,0.0,7407.0,6168.0,1006.0,11821.0,913.0,5599.0,1282.0,887.0,0,0,0,0.0,0.0,0,0,41067.0,22854.0,1
2,25,110,2,26230,26410,2623001,2641003,4,3533.0,0.0,41128.0,35019.0,-5317.0,145221.0,120767.0,0,1,153029.0,2,0.0,0.0,516.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8296.0,3497.0,5356.0,1287.0,2068.0,0,0,0,0.0,0.0,0,0,165039.0,97586.0,1
2,25,420,3,26410,26260,2641001,2626003,1,2147.0,0.0,25230.0,23540.0,0.0,-99999999.0,16846.0,0,1,1.0,0,0.0,0.0,667.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10765.0,2173.0,6514.0,2997.0,1841.0,0,0,0,0.0,0.0,0,0,1.0,1.0,0
2,30,420,3,26320,26260,2632002,2626002,4,2253.0,0.0,26195.0,21066.0,1271.0,63348.0,29020.0,0,0,70848.0,2,0.0,0.0,739.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9736.0,3397.0,3648.0,1700.0,967.0,0,0,0,0.0,0.0,0,0,73788.0,46569.0,1
2,30,220,1,26260,26500,2626002,2650001,4,3614.0,0.0,43119.0,35933.0,-3067.0,115914.0,58187.0,0,1,127098.0,1,0.0,2.8,622.0,4,4075.0,1223.0,0.0,0.0,0.0,0.0,154.0,8284.0,1177.0,3438.0,1951.0,2067.0,0,0,0,0.0,0.0,0,0,132385.0,93192.0,1
2,18,910,4,26230,26320,2623002,2632001,3,2849.0,32240.0,33482.0,26689.0,0.0,123428.0,116151.0,0,1,119401.0,0,0.0,10.6,533.0,1,0.0,0.0,0.0,0.0,4191.0,3547.0,705.0,8343.0,1206.0,3767.0,2714.0,874.0,0,0,0,0.0,0.0,0,0,136823.0,95120.0,0
2,45,910,2,26230,26320,2623003,2632002,1,3235.0,27648.0,34552.0,27971.0,0.0,95946.0,54848.0,0,1,97649.0,0,0.0,0.0,680.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10926.0,5094.0,7036.0,2881.0,540.0,0,0,0,0.0,0.0,0,0,102305.0,62418.0,0
1,75,220,2,26440,26230,2644001,2623001,3,3061.0,0.0,34386.0,27195.0,-995.0,302673.0,192532.0,0,0,246929.0,1,0.0,5.0,968.0,1,2152.0,1712.0,0.0,0.0,0.0,0.0,229.0,10741.0,2866.0,7426.0,3217.0,2038.0,0,0,0,0.0,0.0,0,0,213345.0,129993.0,1
2,30,910,4,26440,26260,2644002,2626002,3,2777.0,0.0,32194.0,37565.0,0.0,253135.0,111783.0,0,1,222027.0,0,0.0,11.0,368.0,1,9991.0,3541.0,0.0,0.0,0.0,0.0,460.0,9564.0,3617.0,3161.0,861.0,1893.0,0,0,0,0.0,0.0,0,0,202856.0,135788.0,0
1,30,420,5,26230,26440,2623003,2644002,3,2574.0,26679.0,0.0,28314.0,0.0,65474.0,54614.0,1,1,89697.0,0,0.0,0.0,680.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,83658.0,61397.0,0
2,30,910,5,26440,26320,2644001,2632001,2,3341.0,0.0,40161.0,33116.0,-5509.0,259275.0,167665.0,0,0,261812.0,1,0.0,4.5,579.0,0,0.0,0.0,0.0,0.0,2918.0,1797.0,323.0,17286.0,4093.0,7692.0,2119.0,484.0,0,0,0,0.0,0.0,0,0,275910.0,189144.0,1
1,20,420,5,26260,26440,2626002,2644001,3,3556.0,0.0,39599.0,-1.0,6561.0,284168.0,127327.0,0,1,266709.0,0,0.0,6.6,595.0,1,5271.0,2616.0,0.0,0.0,0.0,0.0,391.0,5178.0,2971.0,2220.0,1653.0,186.0,0,0,0,0.0,0.0,0,0,239730.0,149753.0,1
2,25,420,3,26320,26440,2632001,2644001,3,3505.0,0.0,42612.0,46601.0,4092.0,91643.0,60495.0,0,1,124362.0,0,0.0,0.0,636.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13703.0,5460.0,6846.0,3686.0,2131.0,0,0,0,0.0,0.0,0,0,139032.0,101163.0,1
2,30,420,1,26320,26320,2632002,2632001,2,2029.0,0.0,21900.0,19404.0,0.0,101442.0,80373.0,1,0,139452.0,1,0.0,6.2,605.0,1,0.0,0.0,0.0,0.0,1528.0,1357.0,112.0,2463.0,1674.0,1447.0,405.0,856.0,0,0,0,0.0,0.0,0,0,125596.0,93808.0,0
1,30,220,2,26320,26290,2632001,2629003,4,3648.0,39989.0,43917.0,42176.0,0.0,95757.0,63216.0,0,1,129186.0,0,0.0,24.3,728.0,5,16993.0,9477.0,0.0,0.0,1762.0,1201.0,1980.0,12934.0,4742.0,6935.0,4180.0,2198.0,0,0,0,0.0,0.0,0,0,142282.0,96639.0,0
2,35,110,2,26230,26410,2623003,2641002,3,2567.0,26591.0,27895.0,21342.0,0.0,67037.0,62529.0,0,1,73182.0,0,0.0,0.0,619.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4589.0,1763.0,2156.0,1132.0,533.0,0,0,0,0.0,0.0,0,0,82325.0,59763.0,0
2,50,420,2,26410,26350,2641003,2635001,2,2309.0,0.0,26683.0,32465.0,0.0,71154.0,62574.0,1,0,62450.0,0,0.0,0.0,369.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3456.0,1244.0,2035.0,1002.0,1762.0,0,0,0,0.0,0.0,0,0,71670.0,52690.0,0
2,25,420,2,26350,26350,2635002,2635001,3,2690.0,0.0,29969.0,32767.0,-1623.0,217857.0,148828.0,0,0,219984.0,2,0.0,19.3,816.0,2,11401.0,5787.0,0.0,0.0,0.0,0.0,613.0,3551.0,1448.0,1650.0,271.0,1067.0,0,0,0,0.0,0.0,0,0,188050.0,120829.0,1
1,18,110,1,26440,26230,2644001,2623002,4,3340.0,34589.0,39327.0,51855.0,0.0,128338.0,117722.0,0,1,114650.0,0,0.0,0.0,797.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17086.0,3680.0,9580.0,5117.0,2131.0,0,0,0,0.0,0.0,0,1,114008.0,65385.0,0
2,20,220,1,26440,26230,2644002,2623003,2,3151.0,32406.0,34426.0,32734.0,-2436.0,70791.0,59908.0,0,0,83091.0,1,0.0,0.0,571.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4990.0,2885.0,1832.0,983.0,537.0,0,0,0,0.0,0.0,0,0,90339.0,61722.0,1
2,25,420,4,26320,26350,2632001,2635001,3,2634.0,20544.0,31847.0,23253.0,0.0,56636.0,34126.0,0,0,72799.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7191.0,3545.0,3134.0,542.0,126.0,1,0,38,1404.0,300.0,1,0,81996.0,44395.0,0
1,35,420,3,26260,26230,2626001,2623001,1,3344.0,0.0,38948.0,38059.0,2646.0,62638.0,51631.0,0,0,60836.0,1,0.0,0.0,808.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10306.0,5074.0,5436.0,636.0,1115.0,0,0,0,0.0,0.0,0,0,61114.0,35662.0,2
1,45,220,1,26350,26350,2635002,2635002,2,2891.0,27296.0,35890.0,34339.0,0.0,89473.0,60682.0,1,0,93156.0,0,141.0,365.0,784.0,1,0.0,0.0,143014.0,131013.0,0.0,0.0,16958.0,3895.0,890.0,2599.0,857.0,1223.0,0,0,0,0.0,0.0,0,1,85919.0,51513.0,0
2,50,220,3,26710,26410,2671002,2641002,3,2428.0,21259.0,28950.0,26022.0,0.0,170741.0,-99999999.0,0,0,196866.0,0,0.0,0.0,826.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12264.0,3587.0,3774.0,2773.0,995.0,0,0,0,0.0,0.0,0,0,187918.0,133775.0,0
1,35,220,5,26440,26710,2644002,2671001,4,2340.0,26103.0,27413.0,27073.0,0.0,58921.0,40440.0,0,1,50435.0,0,0.0,20.7,699.0,1,8043.0,5682.0,0.0,0.0,0.0,0.0,497.0,2888.0,3613.0,1706.0,301.0,525.0,0,0,0,0.0,0.0,0,0,48988.0,29805.0,0
1,30,420,3,26440,26440,2644001,2644001,3,3067.0,0.0,37290.0,34372.0,-3663.0,169570.0,142782.0,0,1,159729.0,1,0.0,8.0,0.0,1,4104.0,2971.0,0.0,0.0,0.0,0.0,454.0,15626.0,4192.0,7713.0,2220.0,1394.0,0,0,0,0.0,0.0,1,0,173757.0,113924.0,1
2,25,420,2,26710,26230,2671003,2623002,3,2746.0,0.0,30039.0,27588.0,0.0,111099.0,100569.0,1,1,111054.0,1,0.0,17.3,833.0,1,7354.0,3505.0,0.0,0.0,2559.0,1702.0,1015.0,3338.0,3255.0,1996.0,562.0,1215.0,0,0,0,0.0,0.0,0,0,125515.0,89881.0,0
1,30,910,2,26350,26260,2635002,2626002,2,1906.0,19376.0,22425.0,24829.0,0.0,107549.0,61920.0,0,1,112474.0,0,0.0,3.2,0.0,2,1526.0,720.0,0.0,0.0,0.0,0.0,96.0,5463.0,3185.0,1890.0,291.0,514.0,0,0,0,0.0,0.0,1,0,111097.0,59327.0,0
1,25,420,2,26440,26230,2644002,2623002,3,3351.0,0.0,37802.0,37211.0,3156.0,182678.0,137567.0,1,0,180195.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14139.0,5128.0,7588.0,4823.0,1004.0,0,0,0,0.0,0.0,1,0,204975.0,137170.0,1
1,50,220,2,26410,26260,2641001,2626001,2,2488.0,0.0,29825.0,26133.0,0.0,163737.0,122086.0,0,1,116663.0,0,0.0,5.0,371.0,0,0.0,0.0,0.0,0.0,2506.0,1501.0,188.0,3241.0,2020.0,1519.0,969.0,1335.0,0,0,0,0.0,0.0,0,0,123396.0,82541.0,0
1,30,420,5,26410,26260,2641002,2626002,1,3835.0,0.0,40455.0,34598.0,0.0,42501.0,37746.0,1,1,34727.0,0,0.0,7.2,445.0,0,5463.0,2914.0,0.0,0.0,0.0,0.0,412.0,15512.0,4193.0,6587.0,1940.0,145.0,1,1,38,4077.0,615.0,0,0,34334.0,21890.0,0
1,25,910,5,26350,26410,2635002,2641003,1,1888.0,0.0,21439.0,17504.0,0.0,51513.0,33276.0,1,1,49625.0,1,0.0,0.0,715.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5674.0,1921.0,1776.0,1721.0,71.0,0,0,0,0.0,0.0,0,0,43778.0,31813.0,0
2,25,220,2,26320,26350,2632002,2635001,3,2683.0,0.0,31669.0,29315.0,0.0,86016.0,43403.0,1,0,133574.0,0,0.0,0.0,735.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8390.0,1073.0,4280.0,1953.0,1096.0,0,0,0,0.0,0.0,0,0,133792.0,-99999999.0,0
2,25,220,5,26260,26140,2626001,2614002,4,2345.0,0.0,26783.0,24722.0,1666.0,122221.0,62540.0,0,0,141332.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4423.0,1337.0,1932.0,459.0,134.0,0,0,0,0.0,0.0,1,0,136751.0,73771.0,1
2,55,110,5,26440,26440,2644001,2644001,2,2166.0,25671.0,23774.0,20808.0,-3833.0,223853.0,95854.0,0,1,188277.0,1,0.0,1.9,571.0,2,0.0,0.0,0.0,0.0,777.0,445.0,70.0,4321.0,2036.0,2890.0,1240.0,1420.0,0,0,0,0.0,0.0,0,0,167308.0,111726.0,1
1,20,220,1,26350,26440,2635001,2644002,4,2484.0,22599.0,28389.0,30176.0,-291.0,102646.0,46745.0,0,0,105732.0,0,0.0,6.5,604.0,1,2514.0,1844.0,0.0,0.0,0.0,0.0,174.0,10774.0,2237.0,6469.0,850.0,1333.0,0,0,0,0.0,0.0,0,0,117898.0,71241.0,1
1,18,420,3,26260,26230,2626002,2623001,4,3951.0,34114.0,48200.0,-1.0,0.0,274366.0,155201.0,0,1,331889.0,0,0.0,15.6,675.0,1,13023.0,7527.0,0.0,0.0,0.0,0.0,705.0,4995.0,4558.0,1672.0,885.0,101.0,0,0,0,0.0,0.0,0,0,294038.0,219888.0,0
2,25,910,4,26320,26440,2632001,2644001,3,2893.0,0.0,31573.0,31221.0,0.0,64602.0,29485.0,0,0,92885.0,1,0.0,17.6,0.0,4,12321.0,5569.0,0.0,0.0,0.0,0.0,814.0,6680.0,3903.0,2832.0,1846.0,832.0,0,0,0,0.0,0.0,1,0,105038.0,73880.0,0
1,45,420,3,26410,26260,2641002,2626003,4,2285.0,0.0,25670.0,30605.0,-3541.0,71500.0,62856.0,0,0,56445.0,1,0.0,0.0,711.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5445.0,3195.0,2199.0,1738.0,181.0,0,0,0,0.0,0.0,0,0,48398.0,-99999999.0,1
2,30,220,3,26440,26530,2644002,2653001,2,1611.0,0.0,20106.0,18428.0,0.0,82174.0,49231.0,1,1,71295.0,0,23.0,80.9,0.0,0,0.0,0.0,25661.0,16273.0,0.0,0.0,2343.0,3917.0,1113.0,2247.0,533.0,1458.0,0,0,0,0.0,0.0,1,0,64651.0,38359.0,0
1,35,220,3,26350,26260,2635001,2626003,2,1681.0,17718.0,20719.0,17450.0,18.0,60456.0,36434.0,0,0,71081.0,0,0.0,0.0,682.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.0,1129.0,2293.0,999.0,515.0,0,0,0,0.0,0.0,0,0,75636.0,40789.0,3
2,30,420,4,26260,26260,2626003,2626002,3,2451.0,0.0,25902.0,28048.0,31.0,197925.0,161631.0,0,1,202540.0,1,0.0,0.0,634.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3701.0,2591.0,1642.0,1120.0,792.0,3,0,41,1698.0,1057.0,0,0,230139.0,167112.0,2
2,20,420,2,26410,26350,2641003,2635001,3,2388.0,18681.0,27607.0,25206.0,0.0,18734.0,10598.0,0,1,13273.0,0,0.0,1.8,470.0,4,0.0,0.0,0.0,0.0,1199.0,510.0,61.0,4372.0,1912.0,1699.0,1354.0,1738.0,0,0,0,0.0,0.0,0,0,11521.0,5849.0,0
2,50,910,3,26260,26350,2626001,2635002,3,2654.0,20149.0,28214.0,30155.0,-1686.0,72974.0,57894.0,0,1,76733.0,0,0.0,5.1,507.0,1,0.0,0.0,0.0,0.0,2081.0,1434.0,123.0,8323.0,4085.0,3963.0,425.0,488.0,0,0,0,0.0,0.0,0,0,71017.0,42669.0,1
1,25,420,2,26320,26350,2632001,2635002,2,1323.0,0.0,16336.0,18616.0,0.0,196600.0,167569.0,0,1,284506.0,0,0.0,13.3,848.0,3,2648.0,2168.0,0.0,0.0,0.0,0.0,266.0,4845.0,1674.0,1940.0,380.0,272.0,0,0,0,0.0,0.0,0,0,292795.0,161486.0,0
1,20,110,5,26350,26230,2635002,2623002,4,2740.0,19845.0,31190.0,23305.0,931.0,81847.0,48953.0,1,0,89953.0,0,0.0,7.1,566.0,2,4174.0,2228.0,0.0,0.0,0.0,0.0,330.0,13268.0,1670.0,4986.0,1416.0,2014.0,0,0,0,0.0,0.0,0,0,101902.0,62506.0,1
2,35,420,1,26230,26410,2623001,2641003,1,3468.0,36758.0,39316.0,44694.0,0.0,187913.0,124548.0,0,0,181720.0,0,0.0,4.8,755.0,0,2272.0,1884.0,0.0,0.0,0.0,0.0,360.0,11255.0,1326.0,7049.0,606.0,1677.0,2,0,47,1059.0,564.0,0,0,177687.0,124038.0,0
1,20,110,1,26320,26440,2632002,2644002,1,3855.0,39063.0,42582.0,50808.0,0.0,369022.0,213009.0,0,0,421807.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10784.0,4858.0,7412.0,3431.0,874.0,0,0,0,0.0,0.0,1,0,432014.0,-99999999.0,0
2,20,910,1,26320,26230,2632001,2623001,2,1569.0,0.0,18259.0,17190.0,0.0,103594.0,65548.0,0,0,142188.0,0,0.0,0.0,648.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.0,1126.0,1465.0,170.0,230.0,0,0,0,0.0,0.0,0,0,136011.0,76951.0,0
1,45,910,2,26350,26320,2635001,2632002,1,2279.0,25005.0,24590.0,22975.0,0.0,199060.0,143206.0,1,1,232889.0,0,0.0,0.0,593.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8794.0,1103.0,2858.0,2854.0,1557.0,0,0,0,0.0,0.0,0,0,206755.0,146624.0,0
2,30,420,4,26410,26410,2641001,2641001,2,2245.0,0.0,27160.0,24034.0,0.0,421461.0,249632.0,1,1,372145.0,2,3.0,41.1,613.0,3,0.0,0.0,16097.0,11169.0,0.0,0.0,1856.0,6956.0,1435.0,4698.0,986.0,443.0,4,0,40,1151.0,5544.0,0,0,318781.0,182716.0,0
1,25,220,5,26530,26230,2653002,2623003,3,2895.0,0.0,0.0,31845.0,0.0,125650.0,82335.0,1,0,167818.0,0,0.0,0.0,606.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,176497.0,101910.0,0
2,30,910,3,26230,26350,2623001,2635001,2,2007.0,0.0,23347.0,25560.0,0.0,95910.0,64540.0,0,1,111230.0,0,0.0,0.0,838.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.0,2464.0,1591.0,640.0,355.0,0,0,0,0.0,0.0,0,0,123826.0,70681.0,0
2,40,910,1,26350,26440,2635001,2644001,1,3893.0,41424.0,47423.0,50277.0,0.0,169648.0,70146.0,1,0,195111.0,1,5.0,21.4,901.0,5,0.0,0.0,18172.0,10129.0,0.0,0.0,1466.0,14954.0,1570.0,9103.0,4014.0,1425.0,0,0,0,0.0,0.0,0,0,175461.0,117669.0,0
2,20,910,2,26440,26260,2644001,2626003,2,2828.0,0.0,30741.0,24180.0,-3856.0,200893.0,98439.0,0,1,233387.0,2,0.0,12.4,0.0,0,4608.0,3821.0,0.0,0.0,0.0,0.0,539.0,10866.0,3272.0,3276.0,983.0,206.0,0,0,0,0.0,0.0,1,0,239127.0,172506.0,1
1,20,220,1,26410,26440,2641001,2644002,3,2720.0,31241.0,29513.0,25206.0,0.0,96443.0,67294.0,0,1,90615.0,1,0.0,28.2,596.0,3,10449.0,8313.0,0.0,0.0,0.0,0.0,1644.0,6688.0,2956.0,2088.0,2249.0,24.0,0,0,0,0.0,0.0,0,0,97173.0,57712.0,0
1,35,110,3,26350,26320,2635001,2632001,4,3835.0,0.0,43495.0,37821.0,0.0,73843.0,29645.0,0,1,82052.0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11655.0,5395.0,7033.0,1201.0,2006.0,2,1,40,7408.0,1426.0,1,0,77099.0,57287.0,0
1,35,110,4,26230,26260,2623002,2626002,4,2790.0,0.0,0.0,30690.0,0.0,276630.0,217793.0,0,1,339062.0,1,0.0,114300.0,468.0,3,1544.0,1143.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,327215.0,-99999999.0,0
2,65,910,1,26440,26320,2644002,2632001,3,3060.0,34582.0,32488.0,27099.0,0.0,83921.0,75362.0,0,1,68925.0,1,0.0,0.0,838.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6322.0,1800.0,3091.0,343.0,493.0,0,0,0,0.0,0.0,0,0,77696.0,55778.0,0
1,30,220,4,26410,26440,2641001,2644002,1,2312.0,27111.0,0.0,25432.0,0.0,202043.0,164668.0,0,1,138516.0,1,0.0,0.0,459.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,131699.0,77512.0,1
2,20,420,2,26230,26410,2623003,2641002,1,1909.0,0.0,21956.0,20744.0,0.0,115580.0,66202.0,0,1,125325.0,0,0.0,0.0,593.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5075.0,1694.0,3540.0,994.0,1358.0,0,0,0,0.0,0.0,0,0,-99999999.0,63252.0,0
1,35,110,4,26320,26410,2632002,2641003,2,2403.0,0.0,27931.0,29643.0,0.0,295428.0,191264.0,0,0,428058.0,0,0.0,11.2,670.0,1,3989.0,1583.0,0.0,0.0,2271.0,1532.0,387.0,3665.0,3859.0,1582.0,1027.0,998.0,4,2,35,3370.0,279.0,0,0,375185.0,-99999999.0,0
1,35,910,5,26440,26440,2644002,2644002,1,4222.0,0.0,49097.0,46938.0,0.0,59312.0,44952.0,0,1,68131.0,0,0.0,14.3,0.0,0,8940.0,7001.0,0.0,0.0,0.0,0.0,1204.0,19148.0,5399.0,8072.0,4731.0,2372.0,1,2,30,3688.0,1212.0,1,0,70286.0,39570.0,0
2,25,910,4,26470,26440,2647003,2644002,3,3211.0,0.0,34076.0,26679.0,2917.0,59244.0,45869.0,0,1,89680.0,1,0.0,0.0,487.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12157.0,922.0,5951.0,1320.0,763.0,0,0,0,0.0,0.0,0,0,88819.0,47514.0,2
1,35,220,4,26260,26440,2626002,2644002,2,2978.0,0.0,32757.0,37830.0,0.0,164834.0,154552.0,1,1,197386.0,0,0.0,0.0,476.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13199.0,2577.0,6515.0,856.0,1536.0,0,0,0,0.0,0.0,0,0,224580.0,139808.0,0
1,25,220,4,26260,26410,2626003,2641003,4,2165.0,0.0,26003.0,28574.0,0.0,50101.0,33625.0,0,1,46312.0,0,0.0,65.0,563.0,2,23070.0,16906.0,0.0,0.0,0.0,0.0,1367.0,11226.0,1524.0,5830.0,1923.0,870.0,1,0,33,939.0,1857.0,0,0,47600.0,25903.0,0
2,50,910,1,26410,26260,2641003,2626001,2,3392.0,0.0,38413.0,41047.0,0.0,105871.0,56879.0,0,1,101642.0,1,0.0,0.0,684.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11426.0,4568.0,7442.0,2557.0,843.0,0,0,0,0.0,0.0,0,0,93615.0,59014.0,0
2,45,910,1,26140,26350,2614002,2635002,2,1917.0,15005.0,22278.0,23006.0,0.0,249957.0,149776.0,1,1,189385.0,1,8.0,64.0,784.0,0,0.0,0.0,16056.0,14257.0,0.0,0.0,1285.0,8038.0,880.0,4691.0,2451.0,987.0,0,0,0,0.0,0.0,0,0,164278.0,120526.0,0
2,30,220,2,26260,26230,2626001,2623003,3,1781.0,0.0,22066.0,21473.0,-2192.0,33830.0,30695.0,1,1,43807.0,2,0.0,23.4,564.0,0,8482.0,3462.0,0.0,0.0,2499.0,1699.0,884.0,5992.0,2973.0,3863.0,724.0,122.0,4,1,43,764.0,3923.0,0,0,49058.0,24578.0,1
2,65,220,4,26350,26410,2635002,2641001,1,2437.0,0.0,25814.0,21992.0,0.0,125654.0,93988.0,0,0,126833.0,1,0.0,9.2,590.0,1,5979.0,2385.0,0.0,0.0,0.0,0.0,367.0,9681.0,2965.0,4401.0,1359.0,262.0,0,0,0,0.0,0.0,0,0,136212.0,80605.0,0
2,65,110,4,26320,26350,2632002,2635002,4,4070.0,32205.0,46395.0,42208.0,14.0,204239.0,178778.0,0,1,224884.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13355.0,4461.0,8125.0,2030.0,1646.0,0,0,0,0.0,0.0,1,0,231484.0,-99999999.0,1
2,25,420,4,26410,26350,2641003,2635002,3,4034.0,33498.0,45272.0,43567.0,0.0,97193.0,77584.0,0,1,82556.0,1,0.0,0.0,545.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16194.0,4208.0,11084.0,4328.0,1115.0,0,0,0,0.0,0.0,0,0,81358.0,50619.0,0
1,30,420,2,26230,26530,2623002,2653002,3,2507.0,27612.0,26857.0,25064.0,-1709.0,56599.0,52693.0,1,0,56475.0,0,52.0,109.3,704.0,2,0.0,0.0,41867.0,29354.0,0.0,0.0,3940.0,5271.0,3861.0,1747.0,462.0,1734.0,0,0,0,0.0,0.0,0,0,48704.0,31534.0,1
1,35,220,5,26350,26260,2635001,2626002,2,2362.0,0.0,29293.0,26071.0,0.0,84325.0,56976.0,0,1,81098.0,0,0.0,0.0,708.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9972.0,3875.0,4727.0,2059.0,461.0,3,1,55,4727.0,788.0,0,0,82980.0,41976.0,0
1,20,110,3,26320,26410,2632002,2641002,4,1734.0,0.0,21541.0,27697.0,997.0,59688.0,55059.0,0,1,83982.0,0,0.0,0.0,296.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6516.0,3013.0,3509.0,1480.0,231.0,0,0,0,0.0,0.0,0,0,74541.0,47216.0,1
2,30,110,2,26320,26440,2632001,2644002,4,2851.0,21865.0,31712.0,26632.0,4432.0,102898.0,91295.0,0,1,148274.0,1,0.0,4.6,733.0,3,2112.0,1460.0,0.0,0.0,0.0,0.0,149.0,5944.0,4024.0,3176.0,1227.0,169.0,0,0,0,0.0,0.0,0,0,159743.0,106236.0,1
2,25,110,4,26410,26350,2641001,2635002,1,2905.0,0.0,36003.0,39737.0,0.0,83615.0,72218.0,0,0,64190.0,0,0.0,0.0,667.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12240.0,2361.0,6184.0,2611.0,2352.0,0,0,0,0.0,0.0,0,0,71742.0,46607.0,0
